year	month	day	hour	minute	second	OOA1	OOA2	SO4	NH4	NO3	Correction factor
2005	4	14	15	20	0	0.479939	0.470783	0.203129	0.176273	0.0786019	1
2005	4	14	15	30	0	0.472566	0.361411	0.186421	0.156953	0.0773062	1
2005	4	14	15	40	0	0.565095	0.38524	0.154935	0.0856352	0.0666839	1
2005	4	14	15	50	0	0.428464	0.444823	0.246906	0.0838321	0.0897452	1
2005	4	14	16	0	0	0.353626	0.523435	0.197633	0.0772203	0.0659279	1
2005	4	14	16	10	0	0.400456	0.489385	0.155346	0.161321	0.0588178	1
2005	4	14	16	20	0	0.504889	0.50488	0.318599	0.0914397	0.0754275	1
2005	4	14	16	30	0	0.331161	0.568212	0.296469	0.117219	0.0677737	1
2005	4	14	16	40	0	0.473148	0.299057	0.203221	0.145363	0.0649592	1
2005	4	14	16	50	0	0.428426	0.54359	0.213441	0.111596	0.0633755	1
2005	4	14	17	0	0	0.487548	0.469239	0.207453	0.0668354	0.0702674	1
2005	4	14	17	10	0	0.460058	0.499507	0.312329	0.167966	0.0724771	1
2005	4	14	17	20	0	0.391078	0.555505	0.321506	0.112831	0.0613847	1
2005	4	14	17	30	0	0.384804	0.487454	0.178468	0.066995	0.0691871	1
2005	4	14	17	40	0	0.371786	0.634094	0.249144	0.161264	0.0602859	1
2005	4	14	17	50	0	0.423892	0.513855	0.205466	0.0966783	0.0666361	1
2005	4	14	18	0	0	0.537489	0.529594	0.239354	0.108958	0.0610154	1
2005	4	14	18	10	0	0.432304	0.577787	0.284514	0.10692	0.0692771	1
2005	4	14	18	20	0	0.4704	0.658089	0.334502	0.115143	0.0604044	1
2005	4	14	18	30	0	0.664078	0.582323	0.401607	0.181885	0.0647577	1
2005	4	14	18	40	0	0.639629	0.577829	0.379101	0.231532	0.0800434	1
2005	4	14	18	50	0	0.529123	0.731473	0.389571	0.164369	0.0814955	1
2005	4	14	19	0	0	0.53848	0.692135	0.324646	0.101818	0.0704069	1
2005	4	14	19	10	0	0.404513	0.816881	0.392715	0.106461	0.070513	1
2005	4	14	19	20	0	0.655765	0.644522	0.42658	0.20912	0.0643498	1
2005	4	14	19	30	0	0.548203	0.736149	0.46675	0.0810619	0.0672566	1
2005	4	14	19	40	0	0.442962	0.943304	0.266091	0.191162	0.0972848	1
2005	4	14	19	50	0	0.50643	0.881554	0.451845	0.135727	0.218062	1
2005	4	14	20	0	0	0.513446	0.85196	0.537651	0.159383	0.0756221	1
2005	4	14	20	10	0	0.472549	0.996975	0.377124	0.172459	0.108932	1
2005	4	14	20	20	0	0.5889	0.884342	0.371811	0.17454	0.0918915	1
2005	4	14	20	30	0	0.492337	1.10583	0.601229	0.135215	0.108926	1
2005	4	14	20	40	0	0.313518	1.18435	0.632388	0.0893849	0.114005	1
2005	4	14	20	50	0	0.361127	1.26383	0.299918	0.194165	0.118628	1
2005	4	14	21	0	0	0.496115	1.14664	0.458153	0.197858	0.108467	1
2005	4	14	21	10	0	0.566869	1.23426	0.412252	0.12402	0.134012	1
2005	4	14	21	20	0	0.80262	1.02723	0.498381	0.179869	0.114761	1
2005	4	14	21	30	0	0.583989	1.18078	0.467907	0.247673	0.111081	1
2005	4	14	21	40	0	0.443256	1.45446	0.461363	0.178826	0.140331	1
2005	4	14	21	50	0	0.538066	1.50489	0.966124	0.208582	0.13064	1
2005	4	14	22	0	0	0.493194	1.514	0.444617	0.200344	0.153965	1
2005	4	14	22	10	0	0.317568	1.74612	0.534342	0.162388	0.145949	1
2005	4	14	22	20	0	0.606639	1.6159	0.380659	0.189924	0.166527	1
2005	4	14	22	30	0	0.388401	1.70172	0.590152	0.181645	0.139384	1
2005	4	14	22	40	0	0.323079	1.87059	0.49358	0.174662	0.168482	1
2005	4	14	22	50	0	0.434705	1.86694	0.429147	0.146588	0.142712	1
2005	4	14	23	0	0	0.585429	1.70827	0.444272	0.213204	0.179929	1
2005	4	14	23	10	0	0.423874	1.85426	0.327376	0.182654	0.211568	1
2005	4	14	23	20	0	0.624281	1.96857	0.346884	0.134251	0.238636	1
2005	4	14	23	30	0	0.436819	2.12067	0.426516	0.201338	0.185634	1
2005	4	14	23	40	0	0.649906	1.83038	0.40483	0.168822	0.182455	1
2005	4	14	23	50	0	0.338786	1.97848	0.320156	0.225761	0.163627	1
2005	4	15	0	0	0	0.438105	1.84071	0.329221	0.257536	0.207525	1
2005	4	15	0	10	0	0.461735	1.87576	0.602008	0.213323	0.169276	1
2005	4	15	0	20	0	0.44633	1.97706	0.35988	0.18714	0.200118	1
2005	4	15	0	30	0	0.298463	2.14341	0.32292	0.207752	0.199553	1
2005	4	15	0	40	0	0.462095	1.83678	0.288892	0.169941	0.243832	1
2005	4	15	0	50	0	0.369877	1.82715	0.305547	0.188847	0.168846	1
2005	4	15	1	0	0	0.521282	1.55728	0.28601	0.230838	0.193562	1
2005	4	15	1	10	0	0.461916	1.73456	0.333459	0.194351	0.179485	1
2005	4	15	1	20	0	0.425977	1.68173	0.270757	0.202888	0.186677	1
2005	4	15	1	30	0	0.740124	1.40694	0.303705	0.100795	0.155088	1
2005	4	15	1	40	0	0.588207	1.67291	0.458004	0.148276	0.169748	1
2005	4	15	1	50	0	0.50578	1.70372	0.460783	0.142254	0.177222	1
2005	4	15	2	0	0	0.3598	1.86805	0.284796	0.230424	0.201994	1
2005	4	15	2	10	0	0.383651	1.50135	0.382811	0.232259	0.133859	1
2005	4	15	2	20	0	0.744207	1.0625	0.382002	0.159908	0.143117	1
2005	4	15	2	30	0	0.566057	1.24307	0.326368	0.0865666	0.120798	1
2005	4	15	2	40	0	0.466725	1.41873	0.362707	0.0865733	0.112953	1
2005	4	15	2	50	0	0.388972	1.47658	0.462861	0.125098	0.130388	1
2005	4	15	3	0	0	0.373912	1.33403	0.543358	0.200328	0.125055	1
2005	4	15	3	10	0	0.500213	1.3963	0.529632	0.167727	0.149268	1

