Start_LT	aPinene	bPinene	Isoprene	Limonene	Myrcene	O3	OH	nitrateSSfromben
3454925700	0.1616666714350382	0.1495333289106687	5.190200169881185	0.06588333596785863	0.006249999937911828	523586134758.3095		
3454926000	0.1574333359797796	0.1462666640679041	5.124300161997478	0.06336666891972224	0.00639999999354283	530643086391.5929		
3454926300	0.1532000005245209	0.1429999992251396	5.05840015411377	0.06085000187158585	0.006550000049173832	557678594371.1849		
3454926600	0.1489666650692622	0.1397333343823751	4.992500146230062	0.05833333482344946	0.006700000104804833	584867973845.9854		
3454926900	0.1447333296140035	0.1364666695396105	4.926600138346354	0.05581666777531306	0.006850000160435836	584973085258.8258		
3454927200	0.1404999941587448	0.133200004696846	4.860700130462646	0.05330000072717667	0.007000000216066837	584550334958.275		
3454927500	0.1437333275874456	0.1406166702508926	5.102350076039632	0.05640000104904175	0.007400000157455604	572727838289.9215		
3454927800	0.1469666610161463	0.1480333358049393	5.344000021616618	0.05950000137090683	0.007800000098844369	561295301818.3383		
3454928100	0.1501999944448471	0.1554500013589859	5.585649967193604	0.06260000169277191	0.008200000040233135	574651601282.4838		
3454928400	0.1534333278735479	0.1628666669130325	5.827299912770589	0.06570000201463699	0.008599999981621901	588001236537.3387		
3454928700	0.1566666613022486	0.1702833324670792	6.068949858347574	0.06880000233650208	0.008999999923010668	591838815807.5979		
3454929000	0.1598999947309494	0.1776999980211258	6.310599803924561	0.07190000265836716	0.009399999864399433	595673025614.189		
3454929300						598180089530.2029		
3454929600						601225980458.3904		
3454929900						602192610322.0248		
3454930200						603620086230.1874		
3454930500						605143187542.6444		
3454930800						605799043009.7013		
3454931100						613213796098.8318		
3454931400						621029769764.3577		
3454931700						613010671137.9493		
3454932000						605459542314.2931		
3454932300						586327010301.9547		
3454932600						567198282827.636		
3454932900	0.1973833367228508	0.2151333341995875	7.060316721598308	0.08496666885912418	0.01103333306188385	564992951549.111		
3454933200	0.1928666681051254	0.207466666897138	6.986433347066243	0.08043333515524864	0.01036666644116243	562036803530.0952		
3454933500	0.1883499994874001	0.1997999995946884	6.91254997253418	0.0759000014513731	0.009699999820441008	568973520870.782		
3454933800	0.1838333308696747	0.1921333322922389	6.838666598002116	0.07136666774749756	0.009033333199719587	575478873335.845		
3454934100	0.1793166622519493	0.1844666649897893	6.764783223470052	0.06683333404362202	0.008366666578998167	577709290994.5289		
3454934400	0.1747999936342239	0.1767999976873398	6.690899848937988	0.06230000033974648	0.007699999958276749	580247581573.939		
3454934700	0.1789166604479154	0.1775666649142901	6.661616563796997	0.06106666723887125	0.007666666603957613	572154687803.6458		
3454935000	0.1830333272616068	0.1783333321412404	6.632333278656006	0.05983333413799604	0.007633333249638478	564068741636.1932		
3454935300	0.1871499940752983	0.1790999993681908	6.603049993515015	0.05860000103712082	0.007599999895319343	558556249590.3335		
3454935600	0.1912666608889898	0.1798666665951411	6.573766708374023	0.0573666679362456	0.007566666541000207	552740164170.5686		
3454935900	0.1953833277026812	0.1806333338220914	6.544483423233032	0.05613333483537038	0.007533333186681072	571114622909.3073		
3454936200	0.1994999945163727	0.1814000010490417	6.515200138092041	0.05490000173449516	0.007499999832361937	588841241440.3407		
3454936500	0.192833329240481	0.1750166664520899	6.260933478673299	0.05280000157654285	0.007316666500022014	567015114092.9136		
3454936800	0.1861666639645894	0.1686333318551382	6.006666819254558	0.05070000141859055	0.007133333167682092	545525118289.0841		
3454937100	0.1794999986886978	0.1622499972581863	5.752400159835815	0.04860000126063824	0.006949999835342169	565726664827.5813		
3454937400	0.1728333334128062	0.1558666626612345	5.498133500417073	0.04650000110268593	0.006766666503002246	586276273018.9761		
3454937700	0.1661666681369146	0.1494833280642827	5.243866840998332	0.04440000094473362	0.006583333170662324	605295213959.1572		
3454938000	0.1595000028610229	0.1430999934673309	4.98960018157959	0.04230000078678131	0.006399999838322401	624496052175.7614		
3454938300	0.1720166678229968	0.1538666610916456	5.530850092569987	0.049150001257658	0.007183333160355687	612243467339.3635		
3454938600	0.1845333327849706	0.1646333287159602	6.072100003560385	0.0560000017285347	0.007966666482388973	600389282823.3527		
3454938900	0.1970499977469444	0.1753999963402748	6.613349914550781	0.06285000219941139	0.008749999804422259	597184910820.3038		
3454939200	0.2095666627089183	0.1861666639645894	7.154599825541179	0.06970000267028809	0.009533333126455545	593918420828.4213		
3454939500	0.2220833276708921	0.1969333315889041	7.695849736531576	0.07655000314116478	0.01031666644848883	581903971769.5431		
3454939800	0.2345999926328659	0.2076999992132187	8.237099647521973	0.08340000361204147	0.01109999977052212	569576194500.1649		
3454940100	0.2271833270788193	0.205766665438811	7.963849703470866	0.0831833357612292	0.01101666642352939	575086772767.2169		
3454940400	0.2197666615247726	0.2038333316644033	7.690599759419759	0.08296666791041692	0.01093333307653666	579976185747.5212		
3454940700	0.212349995970726	0.2018999978899956	7.417349815368652	0.08275000005960464	0.01084999972954392	577512225204.7957		
3454941000	0.2049333304166794	0.1999666641155879	7.144099871317546	0.08253333220879237	0.01076666638255119	575680880730.8192		
3454941300	0.1975166648626328	0.1980333303411802	6.870849927266439	0.08231666435798009	0.01068333303555846	558701370519.064		
3454941600	0.1900999993085861	0.1960999965667725	6.597599983215332	0.08209999650716782	0.01059999968856573	541710563227.9929		
3454941900	0.1837499986092249	0.1859166646997134	6.328883330027263	0.07776666370530923	0.01006666640751064	558012193494.6033		
3454942200	0.1773999979098638	0.1757333328326543	6.060166676839192	0.07343333090345065	0.009533333126455545	574201596408.4271		
3454942500	0.1710499972105026	0.1655500009655952	5.791450023651123	0.06909999810159206	0.008999999845400453	596025958681.5265		
3454942800	0.1646999965111414	0.1553666690985362	5.522733370463054	0.06476666529973348	0.00846666656434536	617514989361.7319		
3454943100	0.1583499958117803	0.1451833372314771	5.254016717274983	0.0604333324978749	0.007933333283290267	633563597008.1924		
3454943400	0.1519999951124191	0.135000005364418	4.985300064086914	0.05609999969601631	0.007400000002235174	649958330227.2838		
3454943700	0.1561666627724966	0.1403666709860166	4.951066732406616	0.05731666646897793	0.00743333335655431	625611168806.5609		
3454944000	0.1603333304325739	0.1457333366076151	4.916833400726318	0.05853333324193954	0.007466666710873445	601519301951.4105		
3454944300	0.1644999980926514	0.1511000022292137	4.882600069046021	0.05975000001490116	0.00750000006519258	599545481484.42		
3454944600	0.1686666657527288	0.1564666678508123	4.848366737365723	0.06096666678786278	0.007533333419511716	597829109530.0367		
3454944900	0.1728333334128062	0.1618333334724108	4.814133405685425	0.06218333356082439	0.007566666773830851	591592640677.3542		
3454945200	0.1770000010728836	0.1671999990940094	4.779900074005127	0.06340000033378601	0.007600000128149986	586141065997.7307		
3454945500	0.1856000001231829	0.1713666667540868	4.642650047938029	0.06260000045100848	0.007833333375553289	582709089860.9498		
3454945800	0.1941999991734823	0.1755333344141642	4.505400021870931	0.06180000056823095	0.008066666622956594	579081603028.3728		
3454946100	0.2027999982237816	0.1797000020742416	4.368149995803833	0.06100000068545341	0.008299999870359898	569027397407.7701		
3454946400	0.2113999972740809	0.1838666697343191	4.230899969736735	0.06020000080267588	0.008533333117763201	559017606008.5778		
3454946700	0.2199999963243802	0.1880333373943965	4.093649943669637	0.05940000091989835	0.008766666365166506	554166255995.1841		
3454947000	0.2285999953746796	0.1922000050544739	3.956399917602539	0.05860000103712082	0.008999999612569809	549495317953.0226		
3454947300	0.220983328918616	0.1904000043869019	3.931416591008504	0.05696666737397512	0.008599999671181044	530574714554.9579		
3454947600	0.2133666624625524	0.1886000037193298	3.906433264414469	0.05533333371082941	0.008199999729792276	511774167859.5759		
3454947900	0.2057499960064888	0.1868000030517578	3.881449937820435	0.05370000004768372	0.007799999788403511	503305464298.2253		
3454948200	0.1981333295504252	0.1850000023841858	3.8564666112264	0.05206666638453802	0.007399999847014745	494659756526.9711		
3454948500	0.1905166630943616	0.1832000017166138	3.831483284632365	0.05043333272139232	0.006999999905625979	494043121261.0726		
3454948800	0.182899996638298	0.1814000010490417	3.80649995803833	0.04879999905824661	0.006599999964237213	493095690467.0448		
3454949100	0.1885166640082995	0.1860000019272169	3.789049983024597	0.04783333279192448	0.006483333340535562	494385466571.1041		
3454949400	0.194133331378301	0.1906000028053919	3.771600008010864	0.04686666652560234	0.006366666716833909	495742559186.1043		
3454949700	0.1997499987483025	0.195200003683567	3.754150032997131	0.0459000002592802	0.006250000093132257	484645059411.0682		
3454950000	0.2053666661183039	0.1998000045617422	3.736700057983398	0.04493333399295807	0.006133333469430606	473706202034.57		
3454950300	0.2109833334883054	0.2044000054399172	3.719250082969666	0.04396666772663593	0.006016666845728953	474609570701.9537		
3454950600	0.2166000008583069	0.2090000063180923	3.701800107955933	0.0430000014603138	0.005900000222027302	475147527826.1554		
3454950900	0.2205166667699814	0.2134500046571096	3.625700076421102	0.04343333467841148	0.005800000159069896	474096468234.9969		
3454951200	0.2244333326816559	0.2179000029961268	3.549600044886271	0.04386666789650917	0.00570000009611249	472774012013.1101		
3454951500	0.2283499985933304	0.222350001335144	3.47350001335144	0.04430000111460686	0.005600000033155084	472274286710.8351		
3454951800	0.2322666645050049	0.2267999996741613	3.39739998181661	0.04473333433270454	0.005499999970197678	471932997739.6637		
3454952100	0.2361833304166794	0.2312499980131785	3.321299950281779	0.04516666755080223	0.005399999907240272	471016115208.1693		
3454952400	0.2400999963283539	0.2356999963521957	3.245199918746948	0.04560000076889992	0.005299999844282866	469941025168.2139		
3454952700	0.242849995692571	0.2361999973654747	3.238999923070272	0.04526666738092899	0.005533333169296384	473359852296.4346		
3454953000	0.2455999950567881	0.2366999983787537	3.232799927393595	0.04493333399295807	0.005766666494309902	476780973169.7933		
3454953300	0.2483499944210052	0.2371999993920326	3.226599931716919	0.04460000060498714	0.005999999819323421	468759742908.4922		
3454953600	0.2510999937852224	0.2377000004053116	3.220399936040243	0.04426666721701622	0.006233333144336939	460803283991.6509		
3454953900	0.2538499931494395	0.2382000014185905	3.214199940363566	0.0439333338290453	0.006466666469350457	444487828278.5174		
3454954200	0.2565999925136566	0.2387000024318695	3.20799994468689	0.04360000044107437	0.006699999794363976	428049433235.3787		
3454954500	0.2697166601816813	0.2468000004688899	3.180949966112772	0.0457500002036492	0.006966666473696629	416924808447.2246		
3454954800	0.282833327849706	0.2548999985059102	3.153899987538656	0.04789999996622404	0.007233333153029283	405830922614.6202		
3454955100	0.2959499955177307	0.2629999965429306	3.126850008964539	0.05004999972879887	0.007499999832361937	404921428431.4249		
3454955400	0.3090666631857554	0.271099994579951	3.099800030390421	0.0521999994913737	0.007766666511694591	404243041926.4501		
3454955700	0.3221833308537801	0.2791999926169713	3.072750051816305	0.05434999925394853	0.008033333191027245	396694895585.1275		
3454956000	0.3352999985218048	0.2872999906539917	3.045700073242188	0.05649999901652336	0.008299999870359898	389015987567.3119		
3454956300	0.3474999964237213	0.2932833234469096	3.058116714159647	0.05756666573385397	0.008666666535039743	377643186818.1781		
3454956600	0.3596999943256378	0.2992666562398275	3.070533355077108	0.05863333245118459	0.009033333199719587	366262737917.9019		
3454956900	0.3718999922275543	0.3052499890327454	3.082949995994568	0.05969999916851521	0.009399999864399433	356443734282.7363		
3454957200	0.3840999901294708	0.3112333218256633	3.095366636912028	0.06076666588584582	0.009766666529079279	346496842330.036		
3454957500	0.3962999880313873	0.3172166546185811	3.107783277829488	0.06183333260317644	0.01013333319375912	343522689890.1736		
3454957800	0.4084999859333038	0.323199987411499	3.120199918746948	0.06289999932050705	0.01049999985843897	340550538225.5818		
3454958100	0.3984166532754898	0.3185499906539917	3.151799917221069	0.06079999916255474	0.01013333319375912	341883295571.0479		
3454958400	0.3883333206176758	0.3138999938964844	3.18339991569519	0.05869999900460243	0.009766666529079279	343135913734.5829		
3454958700	0.3782499879598618	0.3092499971389771	3.214999914169312	0.05659999884665012	0.009399999864399433	343107481017.2975		
3454959000	0.3681666553020477	0.3046000003814697	3.246599912643433	0.05449999868869781	0.009033333199719587	343228741052.3173		
3454959300	0.3580833226442337	0.2999500036239624	3.278199911117554	0.05239999853074551	0.008666666535039743	332500989328.1065		
3454959600	0.3479999899864197	0.2953000068664551	3.309799909591675	0.0502999983727932	0.008299999870359898	321746260605.7963		
3454959900	0.3575999935468038	0.3016166736682256	3.277816573778788	0.05269999864200751	0.008333333302289248	278838846150.0385		
3454960200	0.3671999971071879	0.3079333404699962	3.245833237965902	0.05509999891122182	0.008366666734218597	236163048717.5823		
3454960500	0.376800000667572	0.3142500072717667	3.213849902153015	0.05749999918043613	0.008400000166147947	263197934516.7432		
3454960800	0.3864000042279561	0.3205666740735372	3.181866566340128	0.05989999944965044	0.008433333598077297	289818029892.4117		
3454961100	0.3960000077883403	0.3268833408753077	3.149883230527242	0.06229999971886476	0.008466667030006647	284640670253.3672		
3454961400	0.4056000113487244	0.3332000076770782	3.117899894714355	0.06469999998807907	0.008500000461935997	279589834943.4906		
3454961700	0.4049000094334285	0.3335000077883403	3.109783252080282	0.0654999998708566	0.008450000391652187	283376034161.2897		
3454962000	0.4042000075181325	0.3338000078996022	3.101666609446208	0.06629999975363414	0.008400000321368376	287096615433.7787		
3454962300	0.4035000056028366	0.3341000080108643	3.093549966812134	0.06709999963641167	0.008350000251084566	276903056884.3267		
3454962600	0.4028000036875407	0.3344000081221263	3.08543332417806	0.06789999951918919	0.008300000180800756	266524888199.0866		
3454962900	0.4021000017722448	0.3347000082333882	3.077316681543986	0.06869999940196674	0.008250000110516945	261351761981.9572		
3454963200	0.4013999998569489	0.3350000083446503	3.069200038909912	0.06949999928474426	0.008200000040233135	256088775721.6049		
