HRNO3_Amb_CU	HROrg_Amb_CU	t_series_Local_Start
		3456063841
-0.001	0.161	3456063876
		3456063968
		3456064082
		3456064116
		3456064208
		3456064322
		3456065279
		3456065284
0.001	0.246	3456065318
		3456065410
		3456065522
		3456065557
		3456065649
		3456065761
0.005	0.324	3456065796
		3456065889
		3456066002
		3456066036
		3456066128
		3456066242
		3456066277
		3456066369
		3456066482
		3456066516
		3456066609
		3456066722
0.004	0.491	3456066757
		3456066850
		3456066962
		3456066998
		3456067090
		3456067202
0.019	0.853	3456067238
		3456067329
		3456067442
		3456067477
		3456067569
		3456067682
		3456067716
		3456067808
		3456067922
		3456067957
		3456068049
		3456068162
0.003	0.5590000000000001	3456068197
		3456068289
		3456068402
		3456068437
		3456068560
		3456068656
0.008999999999999999	0.626	3456068691
		3456068783
		3456068882
		3456068916
		3456069007
		3456069121
		3456069156
		3456069248
		3456069362
		3456069397
		3456069489
		3456069602
0.007	0.358	3456069636
		3456069728
		3456069842
		3456069876
		3456069968
		3456070082
0.008	0.67	3456070116
		3456070208
		3456070322
		3456070356
		3456070448
		3456070561
		3456070596
		3456070688
		3456070802
		3456070836
		3456070928
		3456071042
0	0.652	3456071077
		3456071169
		3456071281
		3456071316
		3456071408
		3456071522
0.005	0.661	3456071556
		3456071648
		3456071762
		3456071796
		3456071889
		3456072002
0.011	0.607	3456072037
		3456072129
		3456072242
		3456072278
		3456072370
		3456072481
0.013	0.595	3456072516
		3456072608
		3456072722
		3456072756
		3456072849
		3456072962
0.011	0.579	3456072996
		3456073088
		3456073202
		3456073236
		3456073328
		3456073442
0.007	0.456	3456073477
		3456073569
		3456073682
		3456073717
		3456073809
		3456073921
0.019	0.34	3456073956
		3456074048
		3456074162
		3456074197
		3456074290
		3456074402
0.008	0.516	3456074437
		3456074529
		3456074642
		3456074677
		3456074769
		3456074882
0.006	0.555	3456074917
		3456075009
		3456075122
		3456075157
		3456075249
		3456075362
0.006	0.097	3456075397
		3456075489
		3456075602
		3456075636
		3456075729
		3456075842
-0.001	0.356	3456075877
		3456075968
		3456076081
		3456076117
		3456076209
		3456076322
0.023	0.488	3456076357
		3456076449
		3456076562
		3456076597
		3456076689
		3456076802
0.015	0.5600000000000001	3456076837
		3456076929
		3456077042
		3456077077
		3456077285
0.007	0.616	3456077320
		3456077762
0.019	0.542	3456077795
		3456077887
		3456078002
		3456078033
		3456078124
		3456078242
0.008	0.712	3456078273
		3456078365
		3456078481
		3456078513
		3456078605
		3456078722
0.006	0.611	3456078753
		3456078845
		3456078962
		3456078995
		3456079086
		3456079201
0.007	0.861	3456079233
		3456079324
		3456079441
		3456079473
		3456079565
		3456079682
-0	0.673	3456079714
		3456079805
		3456079922
		3456079953
		3456080044
		3456080162
0.017	0.73	3456080193
		3456080284
		3456080402
		3456080433
		3456080525
		3456080642
0.015	0.903	3456080674
		3456080765
		3456080882
		3456080913
		3456081004
		3456081122
0.006	1.12	3456081153
		3456081245
		3456081362
		3456081394
		3456081485
		3456081602
0.011	0.851	3456081633
		3456081724
		3456081842
		3456081873
		3456081965
		3456082082
0.006	0.848	3456082113
		3456082205
		3456082322
		3456082353
		3456082444
		3456082562
0.008	1.051	3456082593
		3456082684
		3456082802
		3456082833
		3456082925
		3456083042
0.023	0.914	3456083074
		3456083166
		3456083281
		3456083313
		3456083405
		3456083522
0.011	0.9379999999999999	3456083553
		3456083645
		3456083762
		3456083793
		3456083885
		3456084002
0.014	0.919	3456084034
		3456084125
		3456084242
		3456084273
		3456084364
		3456084482
0.016	0.9399999999999999	3456084513
		3456084605
		3456084721
		3456084753
		3456084845
		3456084962
0.013	1.203	3456084993
		3456085085
		3456085202
		3456085234
		3456085325
		3456085442
0.008999999999999999	0.884	3456085473
		3456085565
		3456085682
		3456085713
		3456085805
		3456085922
0.011	0.9330000000000001	3456085953
		3456086045
		3456086162
		3456086193
		3456086285
		3456086402
0.008	1.018	3456086434
		3456086526
		3456086642
		3456086673
		3456086764
		3456086882
0.016	0.963	3456086913
		3456087005
		3456087123
		3456087155
		3456087246
		3456087363
0.017	1.165	3456087394
		3456087486
		3456087602
		3456087633
		3456087725
		3456087842
0.013	1.058	3456087874
		3456087965
		3456088081
		3456088113
		3456088204
		3456088322
0.008	0.979	3456088353
		3456088445
		3456088562
		3456088593
		3456088685
		3456088801
0.017	1.202	3456088833
		3456088924
		3456089042
		3456089073
		3456089165
		3456089282
0.005	0.895	3456089313
		3456089404
		3456089522
		3456089553
		3456089644
		3456089761
0.012	1.026	3456089793
		3456089884
		3456090002
		3456090033
		3456090125
		3456090242
0.006	0.645	3456090273
		3456090365
		3456090482
		3456090514
		3456090605
		3456090721
0.012	1.793	3456090753
		3456090845
		3456090962
		3456090993
		3456091084
		3456091201
0.006	1.212	3456091233
		3456091324
		3456091442
		3456091473
		3456091565
		3456091682
0.005	0.869	3456091714
		3456091805
		3456091922
		3456091953
		3456092044
		3456092162
0.014	1.39	3456092194
		3456092285
		3456092402
		3456092434
		3456092525
		3456092642
0.021	1.287	3456092674
		3456092765
		3456092882
		3456092914
		3456093005
		3456093121
0.014	1.175	3456093153
		3456093244
		3456093362
		3456093394
		3456093485
		3456093601
0.018	1.367	3456093633
		3456093725
		3456093842
		3456093873
		3456093965
		3456094082
0.013	0.876	3456094113
		3456094205
		3456094322
		3456094354
		3456094446
		3456094562
0.015	1.403	3456094593
		3456094685
		3456094801
		3456094833
		3456094924
		3456095042
0.033	1.583	3456095073
		3456095165
		3456095281
		3456095313
		3456095405
		3456095522
0.03	1.6	3456095554
		3456095645
		3456095763
		3456095794
		3456095885
		3456096002
0.022	1.994	3456096034
		3456096125
		3456096242
		3456096274
		3456096365
		3456096482
0.02	1.442	3456096513
		3456096604
		3456096721
		3456096753
		3456096844
		3456096962
0.028	1.578	3456096994
		3456097085
		3456097202
		3456097234
		3456097325
		3456097442
0.025	1.445	3456097474
		3456097565
		3456097681
		3456097714
		3456097805
		3456097921
0.04	1.539	3456097953
		3456098044
		3456098162
		3456098194
		3456098285
		3456098401
0.028	1.632	3456098433
		3456098524
		3456098641
		3456098673
		3456098765
		3456098882
0.028	1.452	3456098914
		3456099006
		3456099122
		3456099154
		3456099246
		3456099362
0.033	1.796	3456099394
		3456099485
		3456099602
		3456099634
		3456099725
		3456099841
0.026	1.587	3456099873
		3456099964
		3456100082
		3456100113
		3456100205
		3456100322
0.024	1.464	3456100353
		3456100445
		3456100562
		3456100593
		3456100685
		3456100802
0.028	1.37	3456100834
		3456100925
		3456101042
		3456101073
		3456101165
		3456101281
0.041	1.598	3456101313
		3456101404
		3456101522
		3456101554
		3456101644
		3456101761
0.036	1.438	3456101793
		3456101884
		3456102002
		3456102033
		3456102125
		3456102241
0.035	1.608	3456102273
		3456102364
		3456102482
		3456102513
		3456102604
		3456102722
0.028	1.39	3456102753
		3456102845
		3456102961
		3456102993
		3456103085
		3456103201
0.029	1.623	3456103233
		3456103324
		3456103441
		3456103473
		3456103564
		3456103683
0.036	2.438	3456103714
		3456103805
		3456103922
		3456103953
		3456104045
		3456104161
0.029	1.546	3456104193
		3456104285
		3456104402
		3456104433
		3456104525
		3456104642
0.029	1.373	3456104673
		3456104765
		3456104882
		3456104913
		3456105005
		3456105122
0.036	1.614	3456105154
		3456105245
		3456105361
		3456105393
		3456105485
		3456105602
0.025	0.969	3456105634
		3456105725
		3456105842
		3456105874
		3456105965
		3456106082
0.014	1.005	3456106113
		3456106204
		3456106322
		3456106354
		3456106444
		3456106561
0.032	1.462	3456106593
		3456106685
		3456106803
		3456106834
		3456106926
		3456107042
0.034	1.509	3456107073
		3456107165
		3456107282
		3456107314
		3456107406
		3456107522
0.033	1.639	3456107553
		3456107645
		3456107762
		3456107793
		3456107885
		3456108001
0.036	1.72	3456108033
		3456108125
		3456108242
		3456108274
		3456108366
		3456108482
0.031	1.869	3456108513
		3456108605
		3456108722
		3456108753
		3456108845
		3456108962
0.042	1.849	3456108993
		3456109084
		3456109201
		3456109234
		3456109325
		3456109442
0.04	1.485	3456109474
		3456109565
		3456109682
		3456109714
		3456109805
		3456109922
0.036	1.362	3456109954
		3456110045
		3456110161
		3456110193
		3456110284
		3456110402
0.025	1.115	3456110433
		3456110524
		3456110642
		3456110673
		3456110765
		3456110881
0.013	0.895	3456110913
		3456111005
		3456111122
		3456111153
		3456111244
		3456111362
0.022	1.689	3456111393
		3456111484
		3456111601
		3456111633
		3456111724
		3456111842
0.029	1.331	3456111873
		3456111964
		3456112082
		3456112114
		3456112205
		3456112322
0.031	1.136	3456112353
		3456112445
		3456112561
		3456112593
		3456112685
		3456112801
0.032	1.185	3456112833
		3456112925
		3456113041
		3456113074
		3456113164
		3456113282
0.034	1.228	3456113313
		3456113405
		3456113522
		3456113554
		3456113645
		3456113762
0.027	1.302	3456113793
		3456113885
		3456114001
		3456114033
		3456114125
		3456114242
0.038	1.295	3456114274
		3456114365
		3456114482
		3456114513
		3456114605
		3456114722
0.04	1.466	3456114754
		3456114845
		3456114962
		3456114994
		3456115085
		3456115202
0.04	1.611	3456115234
		3456115325
		3456115442
		3456115473
		3456115565
		3456115682
0.037	1.452	3456115713
		3456115804
		3456115922
		3456115954
		3456116045
		3456116162
0.045	1.677	3456116194
		3456116285
		3456116402
		3456116433
		3456116525
		3456116642
0.05	1.836	3456116673
		3456116765
		3456116882
		3456116914
		3456117005
		3456117121
0.047	1.802	3456117153
		3456117244
		3456117362
		3456117394
		3456117485
		3456117602
0.048	1.734	3456117633
		3456117725
		3456117842
		3456117874
		3456117965
		3456118082
0.058	1.721	3456118113
		3456118205
		3456118322
		3456118353
		3456118445
		3456118562
0.068	1.824	3456118593
		3456118685
		3456118802
		3456118833
		3456118925
		3456119042
0.063	1.996	3456119073
		3456119165
		3456119282
		3456119314
		3456119405
		3456119522
0.073	2.177	3456119553
		3456119645
		3456119762
		3456119793
		3456119884
		3456120002
0.064	2.157	3456120034
		3456120125
		3456120241
		3456120273
		3456120364
		3456120482
0.07199999999999999	2.105	3456120513
		3456120604
		3456120721
		3456120753
		3456120844
		3456120961
0.066	2.096	3456120993
		3456121085
		3456121202
		3456121234
		3456121325
		3456121441
0.066	2.024	3456121473
		3456121564
		3456121681
		3456121713
		3456121805
		3456121922
0.051	2.07	3456121953
		3456122045
		3456122161
		3456122193
		3456122284
		3456122402
0.055	2.067	3456122433
		3456122525
		3456122642
		3456122674
		3456122766
		3456122883
0.067	1.977	3456122914
		3456123005
		3456123122
		3456123154
		3456123246
		3456123361
0.105	1.985	3456123393
		3456123485
		3456123601
		3456123633
		3456123724
		3456123842
0.055	1.936	3456123874
		3456123965
		3456124081
		3456124113
		3456124205
		3456124321
0.048	1.88	3456124353
		3456124444
		3456124562
		3456124593
		3456124685
		3456124801
0.055	1.826	3456124833
		3456124924
		3456125042
		3456125073
		3456125164
		3456125282
0.07199999999999999	2.025	3456125313
		3456125405
		3456125522
		3456125553
		3456125644
		3456125762
0.07000000000000001	2.084	3456125793
		3456125885
		3456126002
		3456126033
		3456126125
		3456126242
0.064	1.885	3456126274
		3456126365
		3456126481
		3456126513
		3456126604
		3456126722
0.043	1.994	3456126753
		3456126845
		3456126962
		3456126993
		3456127085
		3456127202
0.063	2.095	3456127234
		3456127325
		3456127441
		3456127473
		3456127565
		3456127682
0.059	2.167	3456127713
		3456127804
		3456127922
		3456127953
		3456128045
		3456128162
0.053	2.317	3456128193
		3456128284
		3456128401
		3456128432
		3456128524
		3456128642
0.075	2.55	3456128673
		3456128765
		3456128882
		3456128913
		3456129005
		3456129122
0.075	2.477	3456129153
		3456129245
		3456129362
		3456130803
		3456130835
		3456130926
		3456131041
0.078	3.186	3456131073
		3456131164
		3456131282
		3456131314
		3456131405
		3456131522
0.08799999999999999	3.34	3456131553
		3456131644
		3456131762
		3456131793
		3456131885
		3456132002
0.1	3.457	3456132033
		3456132125
		3456132241
		3456132273
		3456132365
		3456132481
0.13	3.372	3456132513
		3456132604
		3456132722
		3456132753
		3456132845
		3456132962
0.083	3.64	3456132994
		3456133085
		3456133202
		3456133234
		3456133325
		3456133442
0.092	3.671	3456133473
		3456133565
		3456133681
		3456133713
		3456133805
		3456133922
0.08	3.394	3456133953
		3456134045
		3456134162
		3456134193
		3456134284
		3456134401
0.078	3.839	3456134433
		3456134524
		3456134641
		3456134673
		3456134764
		3456134882
0.081	3.71	3456134913
		3456135005
		3456135122
		3456135153
		3456135244
		3456135361
0.091	3.591	3456135394
		3456135485
		3456135601
		3456135633
		3456135725
		3456135842
0.081	3.446	3456135873
		3456135964
		3456136082
		3456136113
		3456136205
		3456136321
0.04	2.933	3456136353
		3456136444
		3456136561
		3456136593
		3456136685
		3456136802
0.034	2.34	3456136833
		3456136925
		3456137041
		3456137073
		3456137165
		3456137282
0.032	2.529	3456137313
		3456137405
		3456137522
		3456137553
		3456137645
		3456137762
0.064	2.686	3456137794
		3456137885
		3456138001
		3456138033
		3456138124
		3456138242
0.026	2.506	3456138274
		3456138365
		3456138482
		3456138514
		3456138605
		3456138722
0.044	2.375	3456138754
		3456138846
		3456138962
		3456138994
		3456139085
		3456139202
0.035	2.466	3456139233
		3456139325
		3456139442
		3456139474
		3456139565
		3456139682
0.037	2.702	3456139714
		3456139805
		3456139922
		3456139953
		3456140045
		3456140162
0.039	2.815	3456140194
		3456140285
		3456140401
		3456140433
		3456140525
		3456140643
0.027	2.693	3456140675
		3456140766
		3456140881
		3456140913
		3456141005
		3456141122
0.06	2.735	3456141154
		3456141245
		3456141362
		3456141394
		3456141485
		3456141602
0.026	2.621	3456141634
		3456141725
		3456141842
		3456141874
		3456141965
		3456142082
0.03	2.697	3456142114
		3456142205
		3456142322
		3456142354
		3456142445
		3456142563
0.027	2.814	3456142596
		3456142687
		3456142802
		3456142834
		3456142925
		3456143042
0.035	2.876	3456143074
		3456143165
		3456143282
		3456143314
		3456143405
		3456143522
0.043	3.009	3456143554
		3456143645
		3456143762
		3456143794
		3456143885
		3456144002
0.058	2.851	3456144033
		3456144125
		3456144241
		3456144273
		3456144364
		3456144482
0.058	2.865	3456144514
		3456144605
		3456144722
		3456144754
		3456144845
		3456144962
0.051	2.969	3456144993
		3456145085
		3456145203
		3456145234
		3456145326
		3456145442
0.048	2.953	3456145474
		3456145565
		3456145682
		3456145714
		3456145805
		3456145922
0.073	3.054	3456145953
		3456146045
		3456146162
		3456146193
		3456146285
		3456146402
0.052	2.762	3456146433
		3456146525
		3456146641
		3456146673
		3456146765
		3456146882
0.03	3.014	3456146914
		3456147005
		3456147122
		3456147153
		3456147245
		3456147361
0.041	3.173	3456147393
		3456147486
		3456147602
		3456147634
		3456147725
		3456147842
0.046	3.039	3456147873
		3456147965
		3456148082
		3456148114
		3456148205
		3456148321
0.075	3.233	3456148353
		3456148444
		3456148562
		3456148594
		3456148685
		3456148802
0.045	3.149	3456148833
		3456148925
		3456149042
		3456149074
		3456149165
		3456149281
0.049	3.271	3456149313
		3456149405
		3456149521
		3456149553
		3456149644
		3456149762
0.046	2.961	3456149794
		3456149885
		3456150002
		3456150034
		3456150126
		3456150242
0.057	2.974	3456150274
		3456150365
		3456150482
		3456150513
		3456150605
		3456150722
0.047	3.119	3456150753
		3456150845
		3456150962
		3456150993
		3456151085
		3456151202
0.043	2.793	3456151233
		3456151325
		3456151442
		3456151474
		3456151565
		3456151682
0.07099999999999999	3.147	3456151713
		3456151805
		3456151922
		3456151954
		3456152045
		3456152162
0.054	3.21	3456152193
		3456152285
		3456152402
		3456152434
		3456152526
		3456152642
0.064	2.902	3456152674
		3456152765
		3456152883
		3456152914
		3456153005
		3456153122
0.05	2.931	3456153153
		3456153244
		3456153362
		3456153393
		3456153484
		3456153601
0.058	2.946	3456153633
		3456153724
		3456153842
		3456153873
		3456153965
		3456154082
0.052	3.051	3456154113
		3456154204
		3456154321
		3456154353
		3456154445
		3456154562
0.045	3.002	3456154593
		3456154685
		3456154802
		3456154833
		3456154925
		3456155042
0.047	2.985	3456155074
		3456155166
		3456155282
		3456155314
		3456155405
		3456155521
0.057	3.122	3456155553
		3456155644
		3456155762
		3456155793
		3456155885
		3456156002
0.054	3.017	3456156034
		3456156126
		3456156241
		3456156273
		3456156365
		3456156481
0.046	2.941	3456156513
		3456156605
		3456156722
		3456156753
		3456156845
		3456156962
0.035	2.959	3456156993
		3456157085
		3456157202
		3456157234
		3456157325
		3456157442
0.062	3.169	3456157473
		3456157565
		3456157681
		3456157715
		3456157826
		3456157941
0.033	2.979	3456157973
		3456158064
		3456158161
		3456158193
		3456158285
		3456158401
0.047	3.061	3456158433
		3456158524
		3456160322
0.044	2.583	3456160354
		3456160446
		3456160561
		3456160593
		3456160684
		3456160802
0.047	2.773	3456160834
		3456160925
		3456161041
		3456161073
		3456161164
		3456161281
0.082	2.879	3456161314
		3456161405
		3456161522
		3456161553
		3456161645
		3456161762
0.049	2.745	3456161794
		3456161885
		3456162002
		3456162034
		3456162125
		3456162242
0.063	2.778	3456162274
		3456162366
		3456162482
		3456162514
		3456162605
		3456162722
0.05	2.714	3456162753
		3456162845
		3456162962
		3456162993
		3456163085
		3456163202
0.054	2.736	3456163234
		3456163325
		3456163442
		3456163473
		3456163565
		3456163682
0.048	2.818	3456163714
		3456163805
		3456163922
		3456163953
		3456164045
		3456164162
0.058	3.045	3456164194
		3456164285
		3456164402
		3456164434
		3456164525
		3456164643
0.058	3.218	3456164674
		3456164766
		3456164881
		3456164913
		3456165005
		3456165122
0.07099999999999999	2.97	3456165153
		3456165244
		3456165362
		3456165393
		3456165485
		3456165602
0.055	2.997	3456165633
		3456165725
		3456165842
		3456165874
		3456165965
		3456166082
0.052	2.937	3456166113
		3456166205
		3456166322
		3456166353
		3456166445
		3456166561
0.064	3.281	3456166594
		3456166685
		3456166802
		3456166834
		3456166925
		3456167042
0.058	3.232	3456167073
		3456167165
		3456167282
		3456167313
		3456167405
		3456167522
0.058	3.352	3456167554
		3456167645
		3456167762
		3456167794
		3456167885
		3456168001
0.067	3.087	3456168034
		3456168125
		3456168241
		3456168273
		3456168365
		3456168482
0.058	3.149	3456168513
		3456168605
		3456168721
		3456168753
		3456168844
		3456168962
0.052	3.264	3456168993
		3456169084
		3456169202
		3456169233
		3456169325
		3456169442
0.058	3.284	3456169473
		3456169565
		3456169682
		3456169714
		3456169805
		3456169922
0.052	3.496	3456169953
		3456170046
		3456170161
		3456170193
		3456170284
		3456170402
0.05	3.164	3456170433
		3456170525
		3456170641
		3456170673
		3456170764
		3456170881
0.052	3.455	3456170913
		3456171004
		3456171122
		3456171153
		3456171244
		3456171362
0.053	2.379	3456171394
		3456171485
		3456171601
		3456171633
		3456171725
		3456171841
0.047	1.847	3456171873
		3456171965
		3456172081
		3456172113
		3456172205
		3456172322
0.034	2.107	3456172353
		3456172445
		3456172562
		3456172593
		3456172684
		3456172802
0.047	2.543	3456172834
		3456172926
		3456173041
		3456173073
		3456173164
		3456173282
0.051	2.228	3456173314
		3456173405
		3456173522
		3456173553
